content,label
当然是品牌了，开宝马一直就是一个梦想，这车空间大，价格也还可以，开起来特别有面子,1
动力我觉得完全没问题，但是老公跑了几次外地，说市区完全够用，但是高速有点不是特别强劲。,1
地盘紧凑，转向也蛮准，comfort模式下略轻,1
提速很快，动力很强，加速感不错，动力上坡很给力,1
内饰布局设计很独特，比较好看，不像普通车的那种平庸的设计,1
天使眼丐版的没有，有点可惜，以后攒攒钱改装一下。,-1
坐久有点累，没有腰部支撑的座椅都不是好座椅啊。也由于坐姿低，坐副驾的人膝部会比腰部高，坐久了会不舒服。,-1
只要肯给油绝对很宝马，基本上动力随叫随到，比起四缸车没啥区别。动力平,1
一般，就是宝马内饰,0
中规中矩，宝马经典造型，千年不变,1
采用的真皮还是很舒服的，没有味道，柔软，久坐不感觉累。中控处的屏幕彩色显示效果不错，整体配置档次不低。,1
自动启停最好是常关状态，总是要手动关闭，不记得呀！,-1
操控很灵巧。转向、刹车都很给力，再加上这款车底盘很稳。,1
家里3台宝马了都是自己开车的如果操控不好肯定不会同一牌子买那么多台;开宝马坐奔驰永远都是没错的!但这句话绝不能在豪车上说毕竟在这两品牌之上还有很多操控非常出色的车型;简单来说平民级别的话绝对算操控优异了.,1
外形漂亮，驾驶舒适，车内饰也不错，性价比较高。,1
天窗、自动泊车、定速巡航等等基本没用过。只是个人使用习惯，不代表所有人。,1
内饰简洁大方，中控的设计不是特别好看，但排列分布错落有致，用起来比较方便。,1
还用说么~高速方向盘也不会发飘~很有底气往上飙~就是怕拍照,1
买这车的最大特点。。拉风。酷。爽呆了。反正想出风头的快买啊。,1
操控没话说，毕竟是宝马,1
无电动座椅。无后视镜折叠。无疝气大灯。,-1
在平地上，动力表现够用，但上坡的时候，如果档位高一点的话，上坡还是有点吃力。,1
操控各方面都很好，就像小车一样开。并且长时间开车不容易疲劳驾驶。,1
内饰也是奔驰一贯那种，比较容易看腻，我也差不多看腻了,1
最喜欢这个车的变速箱，逻辑非常好，完全贴合我的驾驶感觉。,1
内部空间宽敞，尤其是后排，170左右的人坐进去，还有3个拳头距离。,1
轮毂贼难看的@空调显示全手动（好歹给个温度显示跟风速调节吧）@织物的椅子@虽然夏天挺舒服的不会太热不过档次就一下子降低了@尾灯有点寒酸啊。@没有安全带推送至少给个接口我系安全带啊就像RC那样@单出的单出的排气这个价位可以接受但是到手才知道实在太寒酸了。,-1
非常满意自己的选择！原来想换日本车，但心里总是对鬼子的东西心存疑虑！看了许多车型！并试驾了车感觉不错！现在年纪大了，喜欢经济实用的并且品质保证好的品牌！这个车垫满足我的所有要求！通过这段时间的驾驶更加应证了我的选择！特别是我的销售经理的服务让我十分欣赏宝马团队的优势！,1
空间 绝对够大，坐过的朋友都赞不绝口！一大优势,1
8速变速箱，油耗绝对可以，很低，,1
除了胎噪有些大，其他都OK,-1
175 80kg、187 130kg，舒舒服服。,1
假如全程高速 一箱油能跑八百多公里。非常满意。假如全程市区，一箱油五百公里左右。还不错。,1
性价比还可以啦，这个级别我还是比较推荐的,1
宝马的这款车子是我最喜欢的了，它的外形真的挺漂亮的，很时尚的一个车子，我就是特别的喜欢车子的车头前面的设计的，很流行，很独特的一个造型，并且看着就是很大气。,1
一般,0
百分之百的喜欢她的外观，很完美很好看，大轮毂更好看,1
整体用料，除了坑爹的椅子，其他都很不错。仪表,1
我先生身高183厘米，他偶尔也会开一下，头部空间还是有1拳的距离，对我168厘米身高，驾驶位是绝对宽敞的。储物,1
我觉得很多人买这车都是冲着外形来的，的确，喜欢这种风格的确实很吸引人,1
本人也没有开过太多好车，感觉这款车操控还是蛮不错的，毕竟车身高度比较高，平时自己用，也够可以了底盘及,1
动力还可以的，对于居家好男人来说这个动力足够了，磨合期还不敢深踩油门，相信动力是杠杠的！加速,1
中控台多采用采用软质材质，做工在这个价钱上算有档次。,1
漂亮,1
埃蓝的颜色现在有点烂大街 但是小地方也还可以 够骚包了 天使眼非常醒目 尾灯就是倒车灯难看了一些 白色的 不过不倒车别人也看不到 整个车前包围挺凶的 比起m2来说是差了点意思 不过毕竟人家真的是m 还是要做出点差距来的 轮毂的话视觉效果也一般 比起m2的轮毂差太多意思了 哈哈哈 就是迷恋m 要不是米不够 m2毫不犹豫 买了235才知道小地方早就有m2了 还是低调一点好了 还是想念心心念念的矿石灰 m2能够满足全部需求,1
车小，灵活。,1
指向清晰，地盘扎实，过弯的时候也不拖泥带水,1
悬挂差点意思，其他很好,0
花钱买了宝马让我最满意的那就是车子的这个性能了，果然是好的车子开车开着的感觉都是不一样的，车子的动力输出特别的流畅，并且车子的驱动也是很好的俄，跑起来很不错的旅行车。,1
油耗现在空调9.2左右，能接受，毕竟重庆太热，上车必开空调，肯定会降的，稳定下来市区我估计8个，高速最低也能跑到6.5,1
内饰虽然谈不上豪华，但是我觉得非常精致，这个内饰个性十足，内饰档次感不会减分,1
车头高个十厘米就好了。前面大灯装了饰条。,-1
配置也很赞、倒车雷达、无钥匙等等这个配置我很满意了,1
车小灵活，无框车门拉风，大灯自认为是宝马系列里最漂亮的，动力强劲！,1
动力的调教非常棒，完全感受不到涡轮的介入，非常适合城市路况的驾驶。,1
油耗，还行，能接受，德系车是高一点，不过也没差，自己也不怎么跑，油耗是可以接受的，不算高。,1
这款车空间比较大，主驾驶座放到最后后面还能坐下一个大人。开车视野比较宽阔，看的比较清楚。油耗不是很高。总体比较满意。,1
跟一般车开没区别，也不用太注意着来开，油耗也不会高太多,1
有点简单，屏幕有点小，但是做工精细，德国人的严谨体现无余。,1
其实我个人认为空间真的很够了，前排两个人坐完全不会有拥挤的感觉，后排以后可以坐小孩，或者放东西，三口之家完全够用。,1
M235i是我最愿开的车，也是我最不愿坐的车，连老婆孩子都不愿坐，孩子（四岁半）说坐着头晕头疼，哈。。,-1
总体来说还算不错的一台车车。,1
外观就见仁见智吧，我个人是满意的宝马车头配上天使眼，丑不到哪里，因为这是经典，当然也不是说它漂亮到哪里，毕竟一千个人眼中有一千个汉姆雷特！,1
不满意的是这款车子的内饰感觉比较简单。车内基本上都是满满的用塑料感觉并不是这个价位的车，该有的用料水平。,-1
宝马一直强调的就是驾驶的乐趣，操纵自然没的说，车随心动！,1
总体的油耗在8.5个，后期的话肯定还会更加的少，我不乱加速乱地板油的,1
大致可以，头部空间有点小,-1
只要肯给油绝对很宝马，基本上动力随叫随到，比起四缸车没啥区别。动力平,1
现在10000公里7.9的油耗吧，没跑长途，市区还可以了,1
暂无。,0
我174怎么调都足够！很好了！就是后排大人坐久了肯定不舒服！外侧是斜的啊……储物,0
内饰也是超级炫酷的，科技感很强，给我的感觉就是很上档次非常的豪华。,1
油耗可以接受，小高,1
尤其是这 高低配差别不高的，外观没有区别，有点占了便宜的感觉。我是个外观控，要是颜值不够，我会直接淘汰。,1
基本都很满意，实在要挑一个不足的地方，那就是排气只有单出,0
自动泊车入位、发动机启停技术等等。,1
目前行驶了800公里，油耗11左右，基本上跑国道省道就会降到8.9，跑市区就又会升起来。,1
现在磨合期8个。过了要低点。有车友高速跑出5个油的照片。已经和家里的十年老飞度的油耗持平了。。真的很省油。,1
宝马的2.0T N20B20发动机配ZF8速变速箱，184马力270NM扭矩。磨合期转速基本没超过3000转，不过超车也给人信心，稍踩油门就能完成超越。,1
前/后雷达、倒车视频影像、上坡辅助等等。,0
蓝色控啊我是，运动外观配蓝色简直绝杀,1
密封效果很不错，在车内感觉很舒服，底盘舒适韧性强，座椅也非常舒服。,1
注意买车后把胎压调整下，出厂都是3个！运动设计套装座椅舒服车开起来也挺舒服,1
这样的动力组合啦这么轻的车身，油耗绝对逆天,1
20万出头就能圆一个蓝天白云梦，空间还这么大，真的不能再奢求更多了，所以其他什么都满意，越看越喜欢。,1
外观漂亮 符合年轻人需求,1
近看美的一匹，远看的话尾部实在寒酸。,0
车子座椅很不错，软硬适中，坐的时间久了也不会觉得腰酸背痛！减震、密封性我都很满意！,1
外形，动力。,0
以为买到宝马了提速快价格贵油耗肯定低不了，但是实际几个月下来才7个多油，在市区开，而且又能满足自己动力操控需求的车子表现出这样的成绩已经超出自己的期望了。比我姐的高尔夫油耗还低。,1
加了M套非常好看，车身协调，完美的霍氏弧线，大爱,1
胎噪，不过听说可以换轮胎减小。前脸相比其他系的宝马车要短，使得这样的“猪鼻子”造型有点难看。虽然设计了前三角窗以增大视线，但是A柱那边还是有点挡视线。,-1
起步须给油，速度上来后提速不错，城市通勤上高速都没问题。加速,1
自动收纳反光镜（不防炫目）、无钥匙进入、后桥差速器、轮毂17寸而非235的18寸等。不过这些并不是我所看重的，对我而言动力、品牌、价格都满足的情况下，这些都是可有可无。不过配置上有一个问题本人很不理解，就是启动自动打开空调，每次都要手动关闭很恼人，貌似宝马车都是这样。,1
整车给人舒适得体的感觉，不是特别夸张的造型，但却是十分耐看的模样。,1
仪表台风格很符合我的审美观，时尚不失稳重！采用环保材质，新车气味不重！,1
领先版的内饰比较粗糙。没有亮色面板和氛围灯。织物座椅也很low。这点实在是糟糕，20w的车，怎么也要上个仿皮吧,-1
空间一流水平，非常大，真皮座椅，质地柔软细腻，驾驶位还可以调低调高的，腿部空间很充裕，不会觉得很挤，坐满都不觉得挤，,1
218虽然是三缸，但是家用足够，三缸的抖动问题确实存在，在低速时有时会体现出来，个人还是能够接受，6速变速箱很平顺，响应很积极。比之前大众dsg双离合好感觉,1
时尚版.....呵呵呵.....自己换led拆车件去了,-1
指向较为精准，力回馈很好。,1
开蓬时很帅，车身不长所以感觉很精干，加上是墨尔本红，所以感觉还是很火辣的。关蓬就不说了，就是一上半部是黑色的紧凑级三厢车,1
一般般了，很多人这价位选三系或五系了，所需不同,0
不满意的是这款车子的内饰感觉还是有些保守，宝马车的内饰通常都是这样，用料水平与自身的品牌不相符。,-1
好开够用！第一辆车，开车水平较次，小巧好开是固定标签；已婚，考虑到一两年之后肯定 有带娃全家出行的需求，空间够用也是必然要求；年轻，多少都会有些好开够快 偶尔也能满足一下小激情的私心；品牌，虽说是三缸前驱，但毕竟也是宝马，而 且这套组合也让MINI经受住了几年的市场考验，还是那句话，这些一线豪华品牌 ，如果敢出单缸，我也敢买，实际体验时也的确有着不错的品质感。,1
性价比还是很高的，毕竟光这个牌子就值不少钱。,1
运动设计套我觉得还是算是比较偏贵的，现在m2上市应该有所下降优惠也应该不错，第二辆车或者玩具是相当不错的选择。,-1
空间大,1
避震偏硬，路面细小变化感觉明显，胎噪巨大！,-1
内饰不像是50w车，像20w多30w的车,-1
性价比这个词本身并不太能准确反应一辆车值不值得买。追求性价比最高那应该去买qq f0之类的。我相信市场作用下并不存在哪辆车合算哪辆车是坑的说法，无非是呈现差异化去满足不同人的需求。换句话说最合适的就是最好的，明确自己的用车需求，根据需求选车就行了。这辆车是小众车，但它的特点恰好符合我对车的需求——小，高，动力不差，操控灵活，空间能顾家，所以就是我的最佳选择。,1
内饰不知道是真皮还是pu皮，没有特别在意。不过没有异味这点还是很满意的。,1
内饰普普通通吧，不算好也不算差，这个档次应该有的。,0
配置中有好几个都是选配的，确实有点抠门啊，这点要吐槽一下了。,-1
空间上和高尔夫加旅基本相当，加旅后排座椅长一些，舒适性前排218i，后排高尔夫加旅。,1
动力很充沛，平顺性做的也很满意。,1
感觉开起来方向盘蛮准。轻重比较适宜，底盘偏硬。路感蛮明显，这个蛮适合运动款。,1
空间足够宽阔，挤的问题在我这根本不存在。,1
油耗空间,0
高速6个，市区14，暴力跑山12,0
还可以，因为才开没多久，具体油耗数据没出来。等过一段时间看看这油耗怎么样。,0
2系定位为运动旅行车，还是很适合家用的，这个价格里头还是最好开的，你像2系旅行就用了其他车没有的等长半轴技术！,1
：后排有空调出风口，加上空间宽敞，坐在后面很舒适，凉快的时候，开个天窗，感觉也不错~全景天窗，最适合对陌生环境感到好奇的孩子，开阔的视野，让孩子能更好的感受到旅途的风景。晚上行驶的过程中，星星就在头顶，抬头就是整片天空，两个字“浪漫”！,1
我1.7的个，座椅调到最高感觉视野是刚刚好的。当然这是我感觉。储蓄空间还算可以。反正又不装什么大件东西。,1
无钥匙启动系统、前/后雷达、倒车影像等等。,-1
这车的方向略微偏重些，但也仅仅是略微，男士女士都可接受，转向一点就有，虚位很少，比三系稍差一些，路感也较强，地面信息传递的还是比较完整。符合品牌定位，在较快速超车和转向时候侧倾较轻，悬挂支撑的很不错。车内人没有被甩来甩去。这个给5星。,1
手动调节座椅,1
绿灯起步不用地板基本都超大部分主流车型了动力平,1
精准度就是宝马的精髓。,1
内饰的部分做工吧 不知道什么材质夏天会特别烫,1
除噪音不堪忍受外，其他还好。,-1
要说不满意应该就是档杆了，不是鸡腿不是鸡腿！使用起来倒是没什么，就是心理可能有点遗憾吧,-1
悬挂太硬了，屁股都要开花，感受只有一,-1
悬架偏硬，过个减速带，车子会跳起来，不过在能接受的范围之内，毕竟宝马注重的是操控,1
性价比超高比较适合家里的第二辆车标配,1
虽然是1.5T发动机（看了介绍，还获得全球10大发动机大奖）日常用，超车完全没问题，前段加速干脆流畅！后段加速乏力，但是在市区开的话不是飙车族的都是完全够用的！况且在长时间的驾驶和后期的用车成本上会带来不少的节省。,1
油耗每百公里10升，看用车情况,1
优点是高颜值的外观，整个前脸的设计都非常的前卫，运动感十足，蜂窝状的进气格栅设计，大灯独特的战斧式造型设计，都让我喜欢。,1
我是觉得外观挺漂亮的，宝马的家族肾！白的显得大点儿，2胖胖胖的也是很耐看的！你会越来越喜欢！满意的是车灯漂亮！华晨做工还过得去,1
操控可以，方向盘小巧，没什么虚位，档杆也精巧。,1
座椅的倾斜角度不能调，不太习惯！,-1
整体还算不错，这个价位能买到逞心如意的车 还是很难得的，再加上这个配置，还是很值得的,1
感觉有点硬，后排应该还好,0
220i动力足矣！起步加速都OK！加速,1
操控没话说，毕竟是宝马,1
油耗比较不错，油耗很满意,1
车尾好看大气，但是车头太短小了，没有宝马的经典，看起来有些小气。,0
性价比比较高了，各方面的配置都能到位,1
车子的舒适度那就是我很想说好的一点了，就是车子的空间也好，还要就是车子动力输出很稳，开车也舒服，那个车子的座椅更加是舒服，还要就是车子的减震的一个效果很好，所以我比较的满意的还是。,1
目前开了1000公里城市道路300，高速6.7百的样子，现在100公里平均油耗7个左右,1
操控是宝马的看家本领，所以就不用多考赞了,1
内饰整体性还是蛮强的，用料和做工都很满意。,1
动力充沛,1
精致小巧，有一种优雅美，尤其是前脸大灯。霸气侧漏,1
动力比较肉，适合温柔驾驶，速度要慢慢提上来，使劲踩油门也没用。,-1
我选的运动布椅舒适性不错就是后面不好打理吧没皮的好打理，在加速和劈弯支撑都非常好。无框门防爆胎就不怎么安静了，倒是排气太安静了差评。,1
没有电子档,-1
朋友的皇冠，汉兰达价格都比我贵，走在路上回头率最多是我，在路上暂时少这种车，引来羡慕及眼红的N多，心暗爽!l!哈哈哈哈,1
高速超车、刹车均比家中的逍客好的多，稳定性比起日系车要好得多横向,1
40多万的车，配置也太差了,-1
性价比个人认为还可以，不高不低。,0
其实真的是很经典的外形了,1
百公里4.8秒不是假的。地板油起步有很强的推背感,1
外观没话说，必须拉风，在配上蓝色路上回来率还是有的,1
没有双边单出排气，宝马有些太小气了。这样让人觉得差了点跑车范。有遗憾。要是轮毂在大些，18寸的，多好。弄个17寸的能将就，16寸的实在看上去太小气了。,-1
空间不用多说，没有人会对2胖的空间有疑问，即使是拉5个人一堆行李出去自驾游，空间也毫无局促,1
运动设计套装内饰相对精致点儿，传统宝马内饰简单不花哨我喜欢的风格，新车味道还是有点儿,1
后备箱看着大实际放不了多少东西，勉强放个24存行李箱之后在放大件就没地方了。,-1
乘坐后排空间真的有点挤，前排还是不错的，后备箱足够大，同级别没有最大的了，出门旅游不错的选择。,0
大宝马品牌，品牌档次没得说，造型犀利，拉风，而且动力充沛，不亏是做发动机起家的，操控没得说，而且开起来确实很舒服。,1
做工 比较精细，内饰设计风格独具一格，少点硬塑料就更好了！,1
提了车好几个月了，发现左右A柱在专向的时候有点遮挡视线，虽然有设计了一个小窗子但是并不是很管用，不知道是不是自己驾驶车辆的驾驶习惯问题，大灯是普通的卤素大灯，如果能装配上高配的LED大灯就完美了。不过比较奔驰B级这个价格跟配置比它强。,-1
刚提的不到200没什么感受。等跑跑长途再说,0
我都还没有发现有什么小问题，等以后发现了再来补充。,1
也是经典又传统的家族设计，说不上豪华和科技感，但是又非常耐看不会过时，做工也对得起豪华品牌的定位，让人觉得买得物有所值,1
B200的动力响应，没感觉向销售说的那样快，不过奔驰的工艺水准真的没得说，天窗小一点。,1
由于还没怎么跑，油耗不为确切。,0
500公里。油耗7.8,0
动力超好的，加速平顺性一级棒，动力源源不断的，,1
8.5升的油耗，还是很不错的，跟我预想的差不多。,1
车子动力虽然就是说不是那种一飚就是特别猛的，但是也就是绝对的不差的那种，真是日常的开着完全的好。,1
内饰风格是我喜欢的类型，用料在这个价位不算上乘，内饰也不是宝马的亮点。,1
动力嗷嗷的，遇到一些二逼改装直排以为自己是天的车，运动s教他们做人，车还是原汁原味比较好,1
广州价格优惠少 内饰简陋 配置不丰富,-1
2019领先版居然比2018基础版还减配（小腿支撑）！还要花时间加装后视镜折叠和定速巡航，麻烦！,-1
低功发动机足够用了，要赞一下和ZF变速箱的黄金组合，真的是换挡干净利落，毫不拖泥带水，棒！,1
1：会上瘾的驾驶感受，以至于越开越想开，而且越开越快。,1
都还不错，非要说不满意，就是钢琴烤漆，手一摸就是印子，不太好看。还有起停太鸡肋，现在索性上车就关掉。最后就是门不太好关，要很用力才能关紧，这不太好。,-1
还行吧，肯定没有高级轿车的好，但是感觉已经接近合资车的水平。,1
提速比较快，挺满意的，家用车这个动力平时够了。,1
配置不错，基本过得去,1
做工精良,1
外形,0
座椅也就一般，能接受，隔音不好说我改了音响做了四门隔音效果肯定有提升，原车也还过得去吧,0
已经很不错了，比布加迪威航不知道好多少。,1
座椅比较硬，最不喜欢的一点了,-1
经济模式下比较省油，运动模式就不能看了,1
其实可以更拉风！,0
3400，均耗7.4，比介绍的要高，但基本上跟小golf差不多，已经很满意咯,1
外观coupe造型 品牌 操控,1
无钥匙启动/进入系统，上坡辅助，自动驻车，陡坡缓降等等。,-1
性能、操控,0
外观非常漂亮，前脸也是典型的宝马风格。,1
最满意的还是宝景宝马4s店，提车很顺利，而且服务周到，知道宝宝马上出生，还额外送了个儿童安全座椅,1
油耗不高，挺省油的,1
个人认为宝马从来不能靠内饰取胜，放弃这点吧，绝不会惊艳，也不难看，中规中矩，方向盘很赞，值得夸一下。跟风自己买了原厂碳纤维内饰（其实原配也挺好看）,-1
买的时候正好赶上购置税减半，而且送了三年免费保养，车价优惠也不错，所以感觉很实惠。,1
外观拉风，油耗很满意，一般人以为要百万，坐着很舒服,1
宝马嘛，操控当然很棒。暂时开的不是很多，但是感觉很顺手，起码比之前车子要顺手多啦哈哈,1
一见钟情，对外观就不用多加描述了。喜欢喜欢喜欢,1
配置超级丰富的，符合我的预期要求。,1
外观比较运动，很骚气，回头率很高！,1
从买进到现在也没有多长时间，缺点这一方面应该没有什么发言权。,1
5人乘坐还算宽敞储物,1
缺点是舒适度要差一些，座椅的填充物不是很厚实，坐起来有点偏硬，坐久了还有点不舒服。,-1
好开好停,1
只能说够用,1
全景天窗是儿子的最爱，只要他坐车，总是要求把隔光板打开；阳光照下来，暖暖的！横向,1
朋友说不好看，我觉着OK啊你说我这是不是情人眼里出西施啊,1
这款车的内饰也比较时尚，和外观差不多，主打时尚动感风，中控大屏很有感觉，用起来挺方便！,1
加了200元油能跑个400公里左右，一个月加2次油,0
算中等偏上，刚发动的时候噪音有点大，过一会儿，就稍微好些了。座椅舒,1
其他都好，跟以前1.5T的小SUV对比，就减速后再加速感觉阻力明显，不像小5，减速再加速会平顺的多，这点感觉居然跟公司2.0T的上汽大通商务车感觉相似...目前不太习惯。,1
噪音相对还是偏大，不过想想用的防爆轮胎，相较于安全，这也是可以接受的，宝马经典的大鸡腿换挡杆没有，有点遗憾,-1
做工精细，快捷键设置和调取方便。不过内饰上有点灰尘就比较明显。,0
内饰没有突出的创新，再添加一点现代潮流的元素就更好了,-1
这款车的配置是很全面的，可以说什么配置都是有的，用的时候也是很方便的，导航、雷达、巡航,1
车小好停车，加速度还不错，进口车型。外观挺好看，就是墨尔本红有点亮骚哈，我选择我愿意我喜欢。宝马的操纵，奔驰的舒适，各有利弊，年轻人还是选择属于年轻人的车型。,1
要说缺点嘛，就是车内味道不是特别好，应该是刚买进的关系吧。,-1
加速的确没得说，跟同级别或者好一点的车子比也不会输哦。,1
满意，自感比途观差点，还能接受,1
平时基本还是城市跑的多，也没有太激烈的驾驶，八个油耗，希望后期可以降一点,-1
虽然这是台旅行车，但是毕竟是宝马的调教，操控还是挺不错的。当然了，如果悬挂可以再舒适一些就更完美了！,1
内饰不是宝马的强项，豪华感总差点意思。所以选的运动款，手能摸到的地方都是软的，关键内饰做工相当的赞，所有接缝均匀，装配确实不错，氛围灯稍显鸡肋，虽然亮度可调，但效果还是一般。,0
动力日常开怎么都够用了，动力有就行，高速120以上给油也还是有力的。,1
我买时折扣还行，买车嘛用着高兴就好。,1
宝马车操控都很好吧,1
宝马的操控绝对没得说，转向精准，悬挂调教良好，有点偏硬，但是车身支撑足够，保证良好的操控性。说实话，宝马的操控真不是盖的。,1
内部空间很大，我妈坐其它的车都晕车，坐我的车就不晕，全靠全景天窗的功劳，坐里面没有压迫感,1
起步加速不错,1
油耗在意料之中。相信后面还能降降，主要跟路况和驾驶风格有关,1
我174怎么调都足够！很好了！就是后排大人坐久了肯定不舒服！外侧是斜的啊……储物,1
性价比个人认为还可以，不高不低。,0
动力在sports 时比较强，综合不明显，在节约模式时会比较肉，无办法，节约油。,1
牛...对飚gtr赢了，当超跑使。,1
可以,1
只要肯给油绝对很宝马，基本上动力随叫随到，比起四缸车没啥区别。动力平,1
优点在于活力运动的外观设计，光是颜值就能说服我买下它。,1
刚好够用，后备箱空间还算可以,1
座椅的舒适性还是不错的，包裹性什么的也还行，不过我感觉还是前排座椅比较舒服啊,1
1.5t三缸，足以,1
没有想象的那么不舒服，刚开始开感觉还不错，座椅包裹性很好也很舒服，不过时间长了腰还是有点累。,0
后排座椅上下不方便，就一个菊花，中控太简单,-1
外观整体看着大气，家里人挺喜欢的，车身比例很协调，怎么看都很ok，比较的喜欢吧,1
最满意的还是最喜欢这车外观了，拥有了跑车的外观，而且价格合适，动力还是2.0T的比1系动力还大，还有就是变速箱是宝马的特色，用了8速的还是电子的，我很喜欢非常智能。,1
广州价格优惠少 内饰简陋 配置不丰富,-1
高速转弯还不错哦，我去市场买菜也可以，走一些小路都可以好好的控制,1
内饰一般，对内饰也没多大的要求。,1
目前行驶路程不算多，油耗方面应该也不是很准确，市区内通勤的话大概是8.8个油，高速的话在7.6个左右，整体还算可以吧，现在等磨合期过后应该会好一些。,1
方向盘手感和内饰的感觉很棒。非常不建议你们添加座套和方向盘套，加就感受不到了！,1
"操控还是很不错的，过弯很稳，高速上面表现也很好，刹车很线性,底盘很整很舒适，宝马在操控方面的口碑还是不错的。",1
怎么说呢，2.0T低功发动机装在这样一台小车上动力还算是充沛，毕竟车轻，01也就7秒。但是偶尔想豁车的话就不够了，而且前后都是225的胎，地板油时轮胎明显抓地不够，处在打滑的边缘。其实个人最喜欢的是228，01只要5.4，高功的发动机装在这台小车上真的是游刃有余了，可惜中国不进口，235动力过于强劲了，如果不下赛道的话感觉没啥必要。总的来说动力还是算够用的，高速跑到220就很难上去了。,1
对于大排量跑车来说，这个油耗还算满意。目前维持在11左右，9毛钱一公里路,1
完美用这个词觉得非常适合，在市区开特别灵活，高速开特别稳，特别是过完，那个抓地力就像贴着地面一样，方向又很精准，大爱！,1
外观就见仁见智吧，我个人是满意的宝马车头配上天使眼，丑不到哪里，因为这是经典，当然也不是说它漂亮到哪里，毕竟一千个人眼中有一千个汉姆雷特！,1
电子手刹，阻尼按键完全宝马品质。,1
没有,0
空间很大，后备箱能放不少东西,1
在平坦的路上行驶毫无压力，这辆车的起步、加速都挺称我心的，有时出去玩路很难走，车子还是会稍稍有点力不从心。,1
动力上比较给力，在高速超车与市区超车上能够体现出很强的优势，只要是一脚油下去车的速度很快能够提上去,1
1.5T的发动机，提速足够，绝对满足城市使用的各种要求。即使是上高速，也是没有问题，而且很稳定，稳稳地提速。,1
n,0
座椅坐着还行吧，可以调节高低，调最高了感觉就像SUV的视野，调最低感觉是躺着开的！跟1系的驾驶感觉差不多！噪音,1
城市路段油耗也还行，没有刻意的去关注油耗因为新车应该会慢慢降下来高速路段,1
本人身172，人比较瘦，所以自己坐在车内空间还是比较宽敞的,1
一般城市高速都开 现在13个点的油耗。最近高速开得多了 明显油耗就下去了 变12了。同样350公里高速235比2.4君威省油 本人实测,1
性能和价格还是成正比的，在同级别车当中还是很喜欢的，就是觉得内饰有点不尽人意，但毕竟价位在这,-1
胎噪，胎噪，还是胎噪,-1
外观很喜欢，设计很有创意，轮廓分明，线条突出，看起来就很有运动感。,1
乘坐感受良好,1
没有舒适性可言,-1
除了胎噪大了点，其实整车的隔音都还是不错的，底盘开起来也比较整，运动座椅坐起来也比较舒适，包裹性特别好，而且还有驾驶座位和副驾驶座位有腿部延长的支持，这点做的比较好，而且座位下面还有一个储物的小盒子，放点小东西都比较好。而且车子其他方也都比较舒适，真的很喜欢。特别大爱全景天窗，下雨天的时候那感觉太爽了。,1
个性十足，很喜欢,1
空间很大 真的很大 坐的很舒服 后备箱更是没话说 空间很满意,1
主要给我老婆用，这个动力在市区里足够用了，不过调成运动模式加速也还可以的。,1
动力的表现相对来说还是比较充沛的，2.0T是涡轮增压发动机，起步加速都挺快的，动力挺线性的，不会存在多余的动力延退，完全比那些自然吸气发动机要强多了。,1
一般,0
方向控制还好 只是地盘有些偏软,1
起步的时候比较肉，但是如果舍得给油起步还是很给力的，上了60之后动力上来了，然后提速很有力也很有信心，中段堤速还是可以的,1
坐人宽敞、车震正好、拉货别想。,1
操控犀利，这也是后驱的先天优势，比前驱的感觉好太多。在高速过弯的时候，会感觉有一股无形的力量将车子拉向弯心，这种感觉很棒！但前提是干燥路面，如果碰到雨雪天气，哼哼，还是老老实实的开吧。下雨天遇到了好多次，更容易转向过度了，车子极限比干燥路面差很多。下雪还没遇到过，但可以想象那个扭着屁股往前爬的情形。。。,1
动力不错，该车还在磨合期内，没开的太暴力，动力也挺好的,1
天使眼大灯，全景天窗我的大爱,1
外观再大气一点，突出一点流线造型,1
还是不错的，转向很灵活,1
性价比还可以啦，这个级别我还是比较推荐的,1
空间、操控、LED大灯,0
这个不错，油耗真的很低，百公里6.6左右吧 够低,1
外观颜值还算不错，属于比较耐看的那种，越看会越觉得不错。,1
没有发现什么特别看不顺眼的缺点,1
空间超大，我1.75米的身高，驾驶室也还是有很大的空间，后排空间也杠杠的，三个人坐着不会显得拥挤。人家上来坐我车基本说的都是你这车空间很大的。,1
老婆很满意，以后主要她开。车子很实用，加强蓝天白云的心里作用，很棒。放,1
换了M方向盘之后有定速巡航还有换挡拨片，整个车开起来很灵活，出车库，转弯，停车都很简单。速度起来之后油门只要给，速度就有的。座椅的包裹性强，就是我高速紧急变道的时候车身还是会晃，地盘有点硬的感觉。,1
转向还好，虚位挺小了，加上可变转向比，方向感是很好的。路感欠缺一点，无所谓了，反而还轻松一点，电子助力有得有失嘛。油门响应灵敏，变速箱很聪明，油门给多少它就能给你一个恰好的加速，底盘不用多说，上等,1
没什么特别之处，只是因为我选了铝制饰条，和其他人的不一样，算是一点点缀吧,1
省油 空间真的很大,1
"空间谈不上满分,够用是了!前后排乘坐空间还可以，第二排的地板几乎纯平，坐三个成年人没啥问题，后备箱也不是特別大,就两三个中型行李箱的装载能力。",1
汽车配置还算可以吧，这方面我从来没有仔细研究过，差不多就可以了，也不算是豪车，只要驾驶顺畅就行！,1
